,user,tweetText,simplePolarity,nouns,party,state
593,RepDLesko,Please join me in celebrating Down Syndrome Awareness Month Every life is wonderful and precious and this October we must work to promote the inclusion of people with Down Syndrome in our communities,0.2972222222222222,"['please', 'down syndrome awareness month', 'october', 'down syndrome']",R,Arizona
594,RepDLesko,ATTN Veterans is hosting a virtual military veteran women s expo on October 17 2020 at 9 00 AM AZ Time There will be career services financial workshops raffle prizes and more Register today at,0.1,"['attn veterans', 'military veteran women s expo', 'october', 'az', 'career services', 'financial workshops raffle prizes']",R,Arizona
595,RepGregStanton,Last night Savanna s Act and the Not Invisible Act finally became law These are critical first steps towards addressing the MMIW crisis that indigenous women and their families have fought for tirelessly and I was proud to cosponsor both,0.21000000000000002,"['savanna', 's act', 'invisible', 'mmiw', 'indigenous women']",D,Arizona
596,RepGregStanton,Happy NationalComingOutDay Wherever you are in your journey whether you re out or not you deserve to be loved and accepted I ll keep fighting so everyone can live free from fear or discrimination,0.509090909090909,['nationalcomingoutday wherever'],D,Arizona
597,RepGregStanton,WATCH Today I join Arizona s vibrant Taiwanese American community in celebrating Taiwan s 109th National Day From city hall to the halls of Congress I ve worked to strengthen our economic and cultural relationships so that both countries can benefit,0.11666666666666667,"['watch', 'arizona', 's vibrant', 'taiwanese', 'american community', 'taiwan', 's 109th', 'national day', 'city hall', 'congress', 'cultural relationships']",D,Arizona
598,RepGregStanton,On WorldMentalHealthDay and every day we must work to EndTheStigma around seeking help for mental health You re not alone If you or someone you know needs information or support call the free confidential 24 7 National Helpline at,0.15000000000000002,"['worldmentalhealthday', 'endthestigma', 'mental health', 'needs information', 'free confidential', 'helpline']",D,Arizona
599,RepGregStanton,Congratulations to for being one of four institutions in the nation tapped by to help with its congressionally funded SeroNet Capacity Centers They ll play a huge role in the largest coordinated effort to understand and detect COVID 19,0.4000000000000001,"['congratulations', 'seronet capacity centers', 'll play', 'huge role', 'covid']",D,Arizona
600,RepLaMalfa,Best wishes to Judge Amy Coney Barrett on day 1 of her Senate confirmation hearings She is an extremely well qualified jurist and will be a great addition to the Supreme Court,0.5583333333333333,"['amy coney barrett', 'senate confirmation hearings', 'great addition', 'supreme court']",R,California
601,RepLaMalfa,Thanks for joining us Dr Waldrop I look forward to working with you to prioritize access to conservation programs that are good for waterfowl and our agriculture lands across the country,0.44999999999999996,"['thanks', 'dr waldrop', 'prioritize access', 'conservation programs', 'agriculture lands']",R,California
602,RepLaMalfa,The PPP saved 12 million jobs in rural America Speaker Pelosi has stalled for weeks to revive this tested and effective program As more businesses close their doors for good each day now is not the time to play politics with the approximately 135 billion in PPP reserves,0.27999999999999997,"['ppp', 'america', 'pelosi', 'effective program', 'ppp']",R,California
603,RepLaMalfa,All Evacuation Orders and Warnings have been lifted in Butte County Please use caution and follow local guidelines as you return to your homes,0.0,"['evacuation orders', 'warnings', 'butte', 'please', 'local guidelines']",R,California
604,RepLaMalfa,Praying that and have a safe and speedy recovery from COVID19,0.5,"['praying', 'speedy recovery', 'covid19']",R,California
605,RepHuffman,It s National Wildlife Refuge Week Wildlife Refuges have been critical in conservation efforts and they re great places to get outdoors amp explore nature Celebrate by visiting one of our Wildlife Refuges to RecreateResponsibly,0.4,"['wildlife refuge', 'wildlife refuges', 'conservation efforts', 'great places', 'outdoors amp explore nature', 'celebrate', 'wildlife refuges', 'recreateresponsibly']",D,California
606,RepHuffman, When a ballot is received by county elections officials the signature on the ballot return envelope is compared to the sign,0.0,"['county elections officials', 'ballot return envelope']",D,California
607,RepHuffman,While the pandemic has us taking steps to protect our physical health we must also take care of our mental health On this WorldMentalHealthDay please know that you are not alone For more resources visit,0.13333333333333333,"['physical health', 'mental health', 'worldmentalhealthday', 'resources visit']",D,California
608,RepHuffman,Just a quick reminder that while have passed several bills to provide COVID relief Trump erratically canceled negotiations refusing to support our families frontline heroes workers teachers amp children This negotiation whiplash is hurting Americans,0.16666666666666666,"['quick reminder', 'covid', 'trump', 'families frontline heroes workers teachers amp children', 'negotiation whiplash']",D,California
609,RepHuffman,During the pandemic our families and friends are spread across states countries and continents but the USPS helps bring them together That s something worth not only celebrating but fighting to protect WorldPostDay SaveUSPS,0.15,"['states countries', 'usps', 'worldpostday saveusps']",D,California
610,RepGaramendi, Thank you for your recognition of the impact COVID19 is having on families who are impacted by Alzheim,0.0,"['thank', 'covid19', 'alzheim']",D,California
611,RepGaramendi, Thank you for your recognition of the impact COVID19 is having on families who are impacted by Alzheim,0.0,"['thank', 'covid19', 'alzheim']",D,California
612,RepGaramendi, This year every registered voter in CA will be sent a vote by mail ballot You can still verify or update your voter regist,0.0,"['ca', 'mail ballot', 'voter regist']",D,California
613,RepGaramendi,Pleased to see this commonsense bill become law I applaud s leadership and I was pleased to support his legislation,0.5,"['pleased', 'commonsense bill', 's leadership']",D,California
614,RepGaramendi,Americans are hurting and they need a new coronavirus stimulus package immediately Mr President Stop playing politics and come back to the negotiating table immediately House Democrats stand ready to find a true bipartisan compromise,0.17159090909090907,"['new coronavirus stimulus package', 'mr', 'stop', 'true bipartisan compromise']",D,California
615,RepMcClintock,Constituent Dub Holland a proud Veteran of WWII recently celebrated his 100th birthday It was an honor to recognize him with a Certificate of Special Congressional Recognition to commend his service and wish him a happy birthday,0.4614285714285714,"['constituent dub holland', 'veteran', 'wwii', '100th birthday', 'certificate', 'recognition', 'happy birthday']",R,California
616,RepMcClintock,Great discussion with CEO Morgan Gace during the virtual State of the County Tune in at the link below calaverascounty,0.8,"['great discussion', 'ceo morgan gace', 'virtual state', 'county tune']",R,California
617,RepMcClintock,The Copperopolis Post Office is officially open to serve the community at its new location 101 Town Square Road Copperopolis CA 95228,0.06818181818181818,"['copperopolis', 'post office', 'new location', 'town square road', 'copperopolis ca']",R,California
618,RepMcClintock, CreekFire Additional Evacuations News Release,0.0,"['creekfire additional evacuations', 'release']",R,California
619,RepMcClintock, Additional Evacuation orders issued at 7 00 am this morning for the CreekFire Fresno County has added two additional,0.0,"['additional evacuation', 'creekfire fresno']",R,California
620,RepThompson,Just a few days until my upcoming Virtual Town Hall on Tuesday October 13 at 7pm PT We will discuss election security with special guest John Tuteur the Napa County Registrar of Voters Be sure to RSVP by emailing Thompson Townhall house gov,0.21904761904761905,"['virtual', 'town hall', 'october', 'pt', 'election security', 'special guest', 'john tuteur', 'napa', 'registrar', 'be', 'rsvp', 'thompson townhall', 'house gov']",D,California
621,RepThompson,Additional Evaluation Warnings and Orders for the GlassFire have been lifted,0.0,"['additional evaluation warnings', 'orders', 'glassfire']",D,California
622,RepThompson,High School Students there are just a few days left to apply to my 2020 Congressional App Challenge This is a great chance for students to practice app development skills and compete for a chance to be recognized nationally for their design Learn more,0.252,"['high school students', 'app challenge', 'great chance', 'practice app development skills', 'learn']",D,California
623,RepThompson,Join me this Wednesday October 14 at 6pm PT for Connecting Latino Voices with special guest We will discuss the incredible contributions of Latinx individuals in our community and across our nation RSVP today by emailing Thompson CLV house gov,0.6285714285714286,"['join', 'october', 'pt', 'connecting latino voices', 'special guest', 'incredible contributions', 'latinx', 'rsvp', 'thompson clv', 'house gov']",D,California
624,RepThompson,Additional Evacuation Warnings and Orders have been lifted for the GlassFire,0.0,"['additional evacuation warnings', 'orders', 'glassfire']",D,California
